Samplingpoint,Pollutant,Start,End,Value,Unit,AggType,Validity,Verification,ResultTime
DE/SPO.DE_DEBW099_PM1_dataGroup2,5,2022-07-17,2022-07-18,16.944444,ug.m-3,day,1,1,2023-06-27 14:13:59
DE/SPO.DE_DEBW099_PM1_dataGroup2,5,2022-07-18,2022-07-19,22.5,ug.m-3,day,1,1,2023-06-27 14:13:59
DE/SPO.DE_DEBW099_PM1_dataGroup2,5,2022-07-19,2022-07-20,31.527777,ug.m-3,day,1,1,2023-06-27 14:13:59
DE/SPO.DE_DEBW099_PM1_dataGroup2,5,2022-07-20,2022-07-21,35.972222,ug.m-3,day,1,1,2023-06-27 14:13:59
DE/SPO.DE_DEBW099_PM1_dataGroup2,5,2022-07-21,2022-07-22,17.777777,ug.m-3,day,1,1,2023-06-27 14:13:59
DE/SPO.DE_DEBW099_PM1_dataGroup2,5,2022-07-22,2022-07-23,23.194444,ug.m-3,day,1,1,2023-06-27 14:13:59
DE/SPO.DE_DEBW099_PM1_dataGroup2,5,2022-07-23,2022-07-24,18.055555,ug.m-3,day,1,1,2023-06-27 14:13:59
DE/SPO.DE_DEBW099_PM1_dataGroup2,5,2022-07-24,2022-07-25,21.111111,ug.m-3,day,1,1,2023-06-27 14:13:59
DE/SPO.DE_DEBW099_PM1_dataGroup2,5,2022-07-25,2022-07-26,27.222222,ug.m-3,day,1,1,2023-06-27 14:13:59
DE/SPO.DE_DEBW099_PM1_dataGroup2,5,2022-07-26,2022-07-27,12.5,ug.m-3,day,1,1,2023-06-27 14:13:59
DE/SPO.DE_DEBW099_PM1_dataGroup2,5,2022-07-27,2022-07-28,15.555555,ug.m-3,day,1,1,2023-06-27 14:13:59
DE/SPO.DE_DEBW099_PM1_dataGroup2,5,2022-07-28,2022-07-29,20.138888,ug.m-3,day,1,1,2023-06-27 14:13:59
DE/SPO.DE_DEBW099_PM1_dataGroup2,5,2022-07-29,2022-07-30,21.666666,ug.m-3,day,1,1,2023-06-27 14:13:59
DE/SPO.DE_DEBW099_PM1_dataGroup2,5,2022-07-30,2022-07-31,19.027777,ug.m-3,day,1,1,2023-06-27 14:13:59
DE/SPO.DE_DEBW099_PM1_dataGroup2,5,2022-07-31,2022-08-01,18.611111,ug.m-3,day,1,1,2023-06-27 14:13:59
DE/SPO.DE_DEBW099_PM1_dataGroup2,5,2022-08-01,2022-08-02,14.166666,ug.m-3,day,1,1,2023-06-27 14:13:59
DE/SPO.DE_DEBW099_PM1_dataGroup2,5,2022-08-02,2022-08-03,16.944444,ug.m-3,day,1,1,2023-06-27 14:13:59
DE/SPO.DE_DEBW099_PM1_dataGroup2,5,2022-08-03,2022-08-04,21.944444,ug.m-3,day,1,1,2023-06-27 14:13:59
DE/SPO.DE_DEBW099_PM1_dataGroup2,5,2022-08-04,2022-08-05,28.055555,ug.m-3,day,1,1,2023-06-27 14:13:59
DE/SPO.DE_DEBW099_PM1_dataGroup2,5,2022-08-05,2022-08-06,20.0,ug.m-3,day,1,1,2023-06-27 14:13:59
DE/SPO.DE_DEBW099_PM1_dataGroup2,5,2022-08-06,2022-08-07,10.555555,ug.m-3,day,1,1,2023-06-27 14:13:59
DE/SPO.DE_DEBW099_PM1_dataGroup2,5,2022-08-07,2022-08-08,10.277777,ug.m-3,day,1,1,2023-06-27 14:13:59
DE/SPO.DE_DEBW099_PM1_dataGroup2,5,2022-08-08,2022-08-09,16.805555,ug.m-3,day,1,1,2023-06-27 14:13:59
DE/SPO.DE_DEBW099_PM1_dataGroup2,5,2022-08-09,2022-08-10,19.722222,ug.m-3,day,1,1,2023-06-27 14:13:59
DE/SPO.DE_DEBW099_PM1_dataGroup2,5,2022-08-10,2022-08-11,22.361111,ug.m-3,day,1,1,2023-06-27 14:13:59
DE/SPO.DE_DEBW099_PM1_dataGroup2,5,2022-08-11,2022-08-12,19.722222,ug.m-3,day,1,1,2023-06-27 14:13:59
DE/SPO.DE_DEBW099_PM1_dataGroup2,5,2022-08-12,2022-08-13,16.944444,ug.m-3,day,1,1,2023-06-27 14:13:59
DE/SPO.DE_DEBW099_PM1_dataGroup2,5,2022-08-13,2022-08-14,15.833333,ug.m-3,day,1,1,2023-06-27 14:13:59
DE/SPO.DE_DEBW099_PM1_dataGroup2,5,2022-08-14,2022-08-15,15.972222,ug.m-3,day,1,1,2023-06-27 14:13:59
DE/SPO.DE_DEBW099_PM1_dataGroup2,5,2022-08-15,2022-08-16,15.972222,ug.m-3,day,1,1,2023-06-27 14:13:59
DE/SPO.DE_DEBW099_PM1_dataGroup2,5,2022-08-16,2022-08-17,18.472222,ug.m-3,day,1,1,2023-06-27 14:13:59
DE/SPO.DE_DEBW099_PM1_dataGroup2,5,2022-08-17,2022-08-18,23.75,ug.m-3,day,1,1,2023-06-27 14:13:59
DE/SPO.DE_DEBW099_PM1_dataGroup2,5,2022-08-18,2022-08-19,17.083333,ug.m-3,day,1,1,2023-06-27 14:13:59
DE/SPO.DE_DEBW099_PM1_dataGroup2,5,2022-08-19,2022-08-20,23.333333,ug.m-3,day,1,1,2023-06-27 14:13:59
DE/SPO.DE_DEBW099_PM1_dataGroup2,5,2022-08-20,2022-08-21,10.555555,ug.m-3,day,1,1,2023-06-27 14:13:59
DE/SPO.DE_DEBW099_PM1_dataGroup2,5,2022-08-21,2022-08-22,15.416666,ug.m-3,day,1,1,2023-06-27 14:13:59
DE/SPO.DE_DEBW099_PM1_dataGroup2,5,2022-08-22,2022-08-23,18.75,ug.m-3,day,1,1,2023-06-27 14:13:59
DE/SPO.DE_DEBW099_PM1_dataGroup2,5,2022-08-23,2022-08-24,21.388888,ug.m-3,day,1,1,2023-06-27 14:13:59
DE/SPO.DE_DEBW099_PM1_dataGroup2,5,2022-08-24,2022-08-25,19.166666,ug.m-3,day,1,1,2023-06-27 14:13:59
DE/SPO.DE_DEBW099_PM1_dataGroup2,5,2022-08-25,2022-08-26,18.75,ug.m-3,day,1,1,2023-06-27 14:13:59
DE/SPO.DE_DEBW099_PM1_dataGroup2,5,2022-08-26,2022-08-27,22.638888,ug.m-3,day,1,1,2023-06-27 14:13:59
DE/SPO.DE_DEBW099_PM1_dataGroup2,5,2022-08-27,2022-08-28,26.111111,ug.m-3,day,1,1,2023-06-27 14:13:59
DE/SPO.DE_DEBW099_PM1_dataGroup2,5,2022-08-28,2022-08-29,16.944444,ug.m-3,day,1,1,2023-06-27 14:13:59
DE/SPO.DE_DEBW099_PM1_dataGroup2,5,2022-08-29,2022-08-30,18.194444,ug.m-3,day,1,1,2023-06-27 14:13:59
DE/SPO.DE_DEBW099_PM1_dataGroup2,5,2022-08-30,2022-08-31,19.305555,ug.m-3,day,1,1,2023-06-27 14:13:59
DE/SPO.DE_DEBW099_PM1_dataGroup2,5,2022-08-31,2022-09-01,19.583333,ug.m-3,day,1,1,2023-06-27 14:13:59
DE/SPO.DE_DEBW099_PM1_dataGroup2,5,2022-09-01,2022-09-02,16.944444,ug.m-3,day,1,1,2023-06-27 14:13:59
DE/SPO.DE_DEBW099_PM1_dataGroup2,5,2022-09-02,2022-09-03,14.583333,ug.m-3,day,1,1,2023-06-27 14:13:59
DE/SPO.DE_DEBW099_PM1_dataGroup2,5,2022-09-03,2022-09-04,13.75,ug.m-3,day,1,1,2023-06-27 14:13:59
DE/SPO.DE_DEBW099_PM1_dataGroup2,5,2022-09-04,2022-09-05,11.111111,ug.m-3,day,1,1,2023-06-27 14:13:59
DE/SPO.DE_DEBW099_PM1_dataGroup2,5,2022-09-05,2022-09-06,18.611111,ug.m-3,day,1,1,2023-06-27 14:13:59
DE/SPO.DE_DEBW099_PM1_dataGroup2,5,2022-09-06,2022-09-07,22.5,ug.m-3,day,1,1,2023-06-27 14:13:59
DE/SPO.DE_DEBW099_PM1_dataGroup2,5,2022-09-07,2022-09-08,18.194444,ug.m-3,day,1,1,2023-06-27 14:13:59
DE/SPO.DE_DEBW099_PM1_dataGroup2,5,2022-09-08,2022-09-09,13.194444,ug.m-3,day,1,1,2023-06-27 14:13:59
DE/SPO.DE_DEBW099_PM1_dataGroup2,5,2022-09-09,2022-09-10,15.0,ug.m-3,day,1,1,2023-06-27 14:13:59
DE/SPO.DE_DEBW099_PM1_dataGroup2,5,2022-09-10,2022-09-11,9.305555,ug.m-3,day,1,1,2023-06-27 14:13:59
DE/SPO.DE_DEBW099_PM1_dataGroup2,5,2022-09-11,2022-09-12,11.388888,ug.m-3,day,1,1,2023-06-27 14:13:59
DE/SPO.DE_DEBW099_PM1_dataGroup2,5,2022-09-12,2022-09-13,17.777777,ug.m-3,day,1,1,2023-06-27 14:13:59
DE/SPO.DE_DEBW099_PM1_dataGroup2,5,2022-09-13,2022-09-14,23.333333,ug.m-3,day,1,1,2023-06-27 14:13:59
DE/SPO.DE_DEBW099_PM1_dataGroup2,5,2022-09-14,2022-09-15,19.166666,ug.m-3,day,1,1,2023-06-27 14:13:59
DE/SPO.DE_DEBW099_PM1_dataGroup2,5,2022-09-15,2022-09-16,12.222222,ug.m-3,day,1,1,2023-06-27 14:13:59
DE/SPO.DE_DEBW099_PM1_dataGroup2,5,2022-09-16,2022-09-17,12.361111,ug.m-3,day,1,1,2023-06-27 14:13:59
DE/SPO.DE_DEBW099_PM1_dataGroup2,5,2022-09-17,2022-09-18,10.277777,ug.m-3,day,1,1,2023-06-27 14:13:59
DE/SPO.DE_DEBW099_PM1_dataGroup2,5,2022-09-18,2022-09-19,9.166666,ug.m-3,day,1,1,2023-06-27 14:13:59
DE/SPO.DE_DEBW099_PM1_dataGroup2,5,2022-09-19,2022-09-20,10.972222,ug.m-3,day,1,1,2023-06-27 14:13:59
DE/SPO.DE_DEBW099_PM1_dataGroup2,5,2022-09-20,2022-09-21,12.777777,ug.m-3,day,1,1,2023-06-27 14:13:59
DE/SPO.DE_DEBW099_PM1_dataGroup2,5,2022-09-21,2022-09-22,14.722222,ug.m-3,day,1,1,2023-06-27 14:13:59
DE/SPO.DE_DEBW099_PM1_dataGroup2,5,2022-09-22,2022-09-23,16.25,ug.m-3,day,1,1,2023-06-27 14:13:59
DE/SPO.DE_DEBW099_PM1_dataGroup2,5,2022-09-23,2022-09-24,24.305555,ug.m-3,day,1,1,2023-06-27 14:13:59
DE/SPO.DE_DEBW099_PM1_dataGroup2,5,2022-09-24,2022-09-25,19.722222,ug.m-3,day,1,1,2023-06-27 14:13:59
DE/SPO.DE_DEBW099_PM1_dataGroup2,5,2022-09-25,2022-09-26,14.027777,ug.m-3,day,1,1,2023-06-27 14:13:59
DE/SPO.DE_DEBW099_PM1_dataGroup2,5,2022-09-26,2022-09-27,14.861111,ug.m-3,day,1,1,2023-06-27 14:13:59
DE/SPO.DE_DEBW099_PM1_dataGroup2,5,2022-09-27,2022-09-28,7.777777,ug.m-3,day,1,1,2023-06-27 14:13:59
DE/SPO.DE_DEBW099_PM1_dataGroup2,5,2022-09-28,2022-09-29,10.0,ug.m-3,day,1,1,2023-06-27 14:13:59
DE/SPO.DE_DEBW099_PM1_dataGroup2,5,2022-09-29,2022-09-30,15.555555,ug.m-3,day,1,1,2023-06-27 14:13:59
DE/SPO.DE_DEBW099_PM1_dataGroup2,5,2022-09-30,2022-10-01,20.694444,ug.m-3,day,1,1,2023-06-27 14:13:59
DE/SPO.DE_DEBW099_PM1_dataGroup2,5,2022-10-01,2022-10-02,12.777777,ug.m-3,day,1,1,2023-06-27 14:13:59
DE/SPO.DE_DEBW099_PM1_dataGroup2,5,2022-10-02,2022-10-03,7.777777,ug.m-3,day,1,1,2023-06-27 14:13:59
DE/SPO.DE_DEBW099_PM1_dataGroup2,5,2022-10-03,2022-10-04,14.305555,ug.m-3,day,1,1,2023-06-27 14:13:59
DE/SPO.DE_DEBW099_PM1_dataGroup2,5,2022-10-04,2022-10-05,20.972222,ug.m-3,day,1,1,2023-06-27 14:13:59
DE/SPO.DE_DEBW099_PM1_dataGroup2,5,2022-10-05,2022-10-06,28.055555,ug.m-3,day,1,1,2023-06-27 14:13:59
DE/SPO.DE_DEBW099_PM1_dataGroup2,5,2022-10-06,2022-10-07,20.138888,ug.m-3,day,1,1,2023-06-27 14:13:59
DE/SPO.DE_DEBW099_PM1_dataGroup2,5,2022-10-07,2022-10-08,28.194444,ug.m-3,day,1,1,2023-06-27 14:13:59
DE/SPO.DE_DEBW099_PM1_dataGroup2,5,2022-10-08,2022-10-09,21.25,ug.m-3,day,1,1,2023-06-27 14:13:59
DE/SPO.DE_DEBW099_PM1_dataGroup2,5,2022-10-09,2022-10-10,15.0,ug.m-3,day,1,1,2023-06-27 14:13:59
DE/SPO.DE_DEBW099_PM1_dataGroup2,5,2022-10-10,2022-10-11,29.027777,ug.m-3,day,1,1,2023-06-27 14:13:59
DE/SPO.DE_DEBW099_PM1_dataGroup2,5,2022-10-11,2022-10-12,30.972222,ug.m-3,day,1,1,2023-06-27 14:13:59
DE/SPO.DE_DEBW099_PM1_dataGroup2,5,2022-10-12,2022-10-13,32.083333,ug.m-3,day,1,1,2023-06-27 14:13:59
DE/SPO.DE_DEBW099_PM1_dataGroup2,5,2022-10-13,2022-10-14,28.472222,ug.m-3,day,1,1,2023-06-27 14:13:59
DE/SPO.DE_DEBW099_PM1_dataGroup2,5,2022-10-14,2022-10-15,21.111111,ug.m-3,day,1,1,2023-06-27 14:13:59
DE/SPO.DE_DEBW099_PM1_dataGroup2,5,2022-10-15,2022-10-16,11.805555,ug.m-3,day,1,1,2023-06-27 14:13:59
DE/SPO.DE_DEBW099_PM1_dataGroup2,5,2022-10-16,2022-10-17,19.583333,ug.m-3,day,1,1,2023-06-27 14:13:59
DE/SPO.DE_DEBW099_PM1_dataGroup2,5,2022-10-17,2022-10-18,32.777777,ug.m-3,day,1,1,2023-06-27 14:13:59
DE/SPO.DE_DEBW099_PM1_dataGroup2,5,2022-10-18,2022-10-19,30.972222,ug.m-3,day,1,1,2023-06-27 14:13:59
DE/SPO.DE_DEBW099_PM1_dataGroup2,5,2022-10-19,2022-10-20,23.055555,ug.m-3,day,1,1,2023-06-27 14:13:59
DE/SPO.DE_DEBW099_PM1_dataGroup2,5,2022-10-20,2022-10-21,25.833333,ug.m-3,day,1,1,2023-06-27 14:13:59
DE/SPO.DE_DEBW099_PM1_dataGroup2,5,2022-10-21,2022-10-22,24.027777,ug.m-3,day,1,1,2023-06-27 14:13:59
DE/SPO.DE_DEBW099_PM1_dataGroup2,5,2022-10-22,2022-10-23,16.388888,ug.m-3,day,1,1,2023-06-27 14:13:59
DE/SPO.DE_DEBW099_PM1_dataGroup2,5,2022-10-23,2022-10-24,23.055555,ug.m-3,day,1,1,2023-06-27 14:13:59
DE/SPO.DE_DEBW099_PM1_dataGroup2,5,2022-10-24,2022-10-25,17.222222,ug.m-3,day,1,1,2023-06-27 14:13:59
DE/SPO.DE_DEBW099_PM1_dataGroup2,5,2022-10-25,2022-10-26,16.944444,ug.m-3,day,1,1,2023-06-27 14:13:59
DE/SPO.DE_DEBW099_PM1_dataGroup2,5,2022-10-26,2022-10-27,27.361111,ug.m-3,day,1,1,2023-06-27 14:13:59
DE/SPO.DE_DEBW099_PM1_dataGroup2,5,2022-10-27,2022-10-28,34.861111,ug.m-3,day,1,1,2023-06-27 14:13:59
DE/SPO.DE_DEBW099_PM1_dataGroup2,5,2022-10-28,2022-10-29,38.611111,ug.m-3,day,1,1,2023-06-27 14:13:59
DE/SPO.DE_DEBW099_PM1_dataGroup2,5,2022-10-29,2022-10-30,37.638888,ug.m-3,day,1,1,2023-06-27 14:13:59
DE/SPO.DE_DEBW099_PM1_dataGroup2,5,2022-10-30,2022-10-31,31.25,ug.m-3,day,1,1,2023-06-27 14:13:59
DE/SPO.DE_DEBW099_PM1_dataGroup2,5,2022-10-31,2022-11-01,34.166666,ug.m-3,day,1,1,2023-06-27 14:13:59
DE/SPO.DE_DEBW099_PM1_dataGroup2,5,2022-11-01,2022-11-02,16.805555,ug.m-3,day,1,1,2023-06-27 14:13:59
DE/SPO.DE_DEBW099_PM1_dataGroup2,5,2022-11-02,2022-11-03,18.194444,ug.m-3,day,1,1,2023-06-27 14:13:59
DE/SPO.DE_DEBW099_PM1_dataGroup2,5,2022-11-03,2022-11-04,27.361111,ug.m-3,day,1,1,2023-06-27 14:13:59
DE/SPO.DE_DEBW099_PM1_dataGroup2,5,2022-11-04,2022-11-05,12.638888,ug.m-3,day,1,1,2023-06-27 14:13:59
DE/SPO.DE_DEBW099_PM1_dataGroup2,5,2022-11-05,2022-11-06,14.305555,ug.m-3,day,1,1,2023-06-27 14:13:59
DE/SPO.DE_DEBW099_PM1_dataGroup2,5,2022-11-06,2022-11-07,12.083333,ug.m-3,day,1,1,2023-06-27 14:13:59
DE/SPO.DE_DEBW099_PM1_dataGroup2,5,2022-11-07,2022-11-08,24.861111,ug.m-3,day,1,1,2023-06-27 14:13:59
DE/SPO.DE_DEBW099_PM1_dataGroup2,5,2022-11-08,2022-11-09,29.861111,ug.m-3,day,1,1,2023-06-27 14:13:59
DE/SPO.DE_DEBW099_PM1_dataGroup2,5,2022-11-09,2022-11-10,17.361111,ug.m-3,day,1,1,2023-06-27 14:13:59
DE/SPO.DE_DEBW099_PM1_dataGroup2,5,2022-11-10,2022-11-11,16.388888,ug.m-3,day,1,1,2023-06-27 14:13:59
DE/SPO.DE_DEBW099_PM1_dataGroup2,5,2022-11-11,2022-11-12,27.083333,ug.m-3,day,1,1,2023-06-27 14:13:59
DE/SPO.DE_DEBW099_PM1_dataGroup2,5,2022-11-12,2022-11-13,20.277777,ug.m-3,day,1,1,2023-06-27 14:13:59
DE/SPO.DE_DEBW099_PM1_dataGroup2,5,2022-11-13,2022-11-14,20.0,ug.m-3,day,1,1,2023-06-27 14:13:59
DE/SPO.DE_DEBW099_PM1_dataGroup2,5,2022-11-14,2022-11-15,23.888888,ug.m-3,day,1,1,2023-06-27 14:13:59
DE/SPO.DE_DEBW099_PM1_dataGroup2,5,2022-11-15,2022-11-16,30.138888,ug.m-3,day,1,1,2023-06-27 14:13:59
DE/SPO.DE_DEBW099_PM1_dataGroup2,5,2022-11-16,2022-11-17,16.944444,ug.m-3,day,1,1,2023-06-27 14:13:59
DE/SPO.DE_DEBW099_PM1_dataGroup2,5,2022-11-17,2022-11-18,16.25,ug.m-3,day,1,1,2023-06-27 14:13:59
DE/SPO.DE_DEBW099_PM1_dataGroup2,5,2022-11-18,2022-11-19,7.777777,ug.m-3,day,1,1,2023-06-27 14:13:59
DE/SPO.DE_DEBW099_PM1_dataGroup2,5,2022-11-19,2022-11-20,8.333333,ug.m-3,day,1,1,2023-06-27 14:13:59
DE/SPO.DE_DEBW099_PM1_dataGroup2,5,2022-11-20,2022-11-21,8.194444,ug.m-3,day,1,1,2023-06-27 14:13:59
DE/SPO.DE_DEBW099_PM1_dataGroup2,5,2022-11-21,2022-11-22,12.222222,ug.m-3,day,1,1,2023-06-27 14:13:59
DE/SPO.DE_DEBW099_PM1_dataGroup2,5,2022-11-22,2022-11-23,13.888888,ug.m-3,day,1,1,2023-06-27 14:13:59
DE/SPO.DE_DEBW099_PM1_dataGroup2,5,2022-11-23,2022-11-24,18.75,ug.m-3,day,1,1,2023-06-27 14:13:59
DE/SPO.DE_DEBW099_PM1_dataGroup2,5,2022-11-24,2022-11-25,20.138888,ug.m-3,day,1,1,2023-06-27 14:13:59
DE/SPO.DE_DEBW099_PM1_dataGroup2,5,2022-11-25,2022-11-26,32.222222,ug.m-3,day,1,1,2023-06-27 14:13:59
DE/SPO.DE_DEBW099_PM1_dataGroup2,5,2022-11-26,2022-11-27,20.416666,ug.m-3,day,1,1,2023-06-27 14:13:59
DE/SPO.DE_DEBW099_PM1_dataGroup2,5,2022-11-27,2022-11-28,18.333333,ug.m-3,day,1,1,2023-06-27 14:13:59
DE/SPO.DE_DEBW099_PM1_dataGroup2,5,2022-11-28,2022-11-29,28.888888,ug.m-3,day,1,1,2023-06-27 14:13:59
DE/SPO.DE_DEBW099_PM1_dataGroup2,5,2022-11-29,2022-11-30,14.305555,ug.m-3,day,1,1,2023-06-27 14:13:59
DE/SPO.DE_DEBW099_PM1_dataGroup2,5,2022-11-30,2022-12-01,28.194444,ug.m-3,day,1,1,2023-06-27 14:13:59
DE/SPO.DE_DEBW099_PM1_dataGroup2,5,2022-12-01,2022-12-02,19.861111,ug.m-3,day,1,1,2023-06-27 14:13:59
DE/SPO.DE_DEBW099_PM1_dataGroup2,5,2022-12-02,2022-12-03,15.0,ug.m-3,day,1,1,2023-06-27 14:13:59
DE/SPO.DE_DEBW099_PM1_dataGroup2,5,2022-12-03,2022-12-04,14.444444,ug.m-3,day,1,1,2023-06-27 14:13:59
DE/SPO.DE_DEBW099_PM1_dataGroup2,5,2022-12-04,2022-12-05,14.305555,ug.m-3,day,1,1,2023-06-27 14:13:59
DE/SPO.DE_DEBW099_PM1_dataGroup2,5,2022-12-05,2022-12-06,23.888888,ug.m-3,day,1,1,2023-06-27 14:13:59
DE/SPO.DE_DEBW099_PM1_dataGroup2,5,2022-12-06,2022-12-07,15.833333,ug.m-3,day,1,1,2023-06-27 14:13:59
DE/SPO.DE_DEBW099_PM1_dataGroup2,5,2022-12-07,2022-12-08,15.0,ug.m-3,day,1,1,2023-06-27 14:13:59
DE/SPO.DE_DEBW099_PM1_dataGroup2,5,2022-12-08,2022-12-09,17.222222,ug.m-3,day,1,1,2023-06-27 14:13:59
DE/SPO.DE_DEBW099_PM1_dataGroup2,5,2022-12-09,2022-12-10,25.694444,ug.m-3,day,1,1,2023-06-27 14:13:59
DE/SPO.DE_DEBW099_PM1_dataGroup2,5,2022-12-10,2022-12-11,24.861111,ug.m-3,day,1,1,2023-06-27 14:13:59
DE/SPO.DE_DEBW099_PM1_dataGroup2,5,2022-12-11,2022-12-12,23.611111,ug.m-3,day,1,1,2023-06-27 14:13:59
DE/SPO.DE_DEBW099_PM1_dataGroup2,5,2022-12-12,2022-12-13,36.25,ug.m-3,day,1,1,2023-06-27 14:13:59
DE/SPO.DE_DEBW099_PM1_dataGroup2,5,2022-12-13,2022-12-14,32.361111,ug.m-3,day,1,1,2023-06-27 14:13:59
DE/SPO.DE_DEBW099_PM1_dataGroup2,5,2022-12-14,2022-12-15,28.611111,ug.m-3,day,1,1,2023-06-27 14:13:59
DE/SPO.DE_DEBW099_PM1_dataGroup2,5,2022-12-15,2022-12-16,42.361111,ug.m-3,day,1,1,2023-06-27 14:13:59
DE/SPO.DE_DEBW099_PM1_dataGroup2,5,2022-12-16,2022-12-17,24.722222,ug.m-3,day,1,1,2023-06-27 14:13:59
DE/SPO.DE_DEBW099_PM1_dataGroup2,5,2022-12-17,2022-12-18,40.0,ug.m-3,day,1,1,2023-06-27 14:13:59
DE/SPO.DE_DEBW099_PM1_dataGroup2,5,2022-12-18,2022-12-19,38.888888,ug.m-3,day,1,1,2023-06-27 14:13:59
DE/SPO.DE_DEBW099_PM1_dataGroup2,5,2022-12-19,2022-12-20,38.611111,ug.m-3,day,1,1,2023-06-27 14:13:59
DE/SPO.DE_DEBW099_PM1_dataGroup2,5,2022-12-20,2022-12-21,29.861111,ug.m-3,day,1,1,2023-06-27 14:13:59
DE/SPO.DE_DEBW099_PM1_dataGroup2,5,2022-12-21,2022-12-22,18.472222,ug.m-3,day,1,1,2023-06-27 14:13:59
DE/SPO.DE_DEBW099_PM1_dataGroup2,5,2022-12-22,2022-12-23,14.166666,ug.m-3,day,1,1,2023-06-27 14:13:59
DE/SPO.DE_DEBW099_PM1_dataGroup2,5,2022-12-23,2022-12-24,13.472222,ug.m-3,day,1,1,2023-06-27 14:13:59
DE/SPO.DE_DEBW099_PM1_dataGroup2,5,2022-12-24,2022-12-25,15.972222,ug.m-3,day,1,1,2023-06-27 14:13:59
DE/SPO.DE_DEBW099_PM1_dataGroup2,5,2022-12-25,2022-12-26,13.75,ug.m-3,day,1,1,2023-06-27 14:13:59
DE/SPO.DE_DEBW099_PM1_dataGroup2,5,2022-12-26,2022-12-27,9.583333,ug.m-3,day,1,1,2023-06-27 14:13:59
DE/SPO.DE_DEBW099_PM1_dataGroup2,5,2022-12-27,2022-12-28,13.888888,ug.m-3,day,1,1,2023-06-27 14:13:59
DE/SPO.DE_DEBW099_PM1_dataGroup2,5,2022-12-28,2022-12-29,13.888888,ug.m-3,day,1,1,2023-06-27 14:13:59
DE/SPO.DE_DEBW099_PM1_dataGroup2,5,2022-12-29,2022-12-30,13.333333,ug.m-3,day,1,1,2023-06-27 14:13:59
DE/SPO.DE_DEBW099_PM1_dataGroup2,5,2022-12-30,2022-12-31,9.722222,ug.m-3,day,1,1,2023-06-27 14:13:59
DE/SPO.DE_DEBW116_PM1_dataGroup2,5,2022-01-01,2022-01-02,19.782608,ug.m-3,day,1,1,2023-06-27 14:13:59
DE/SPO.DE_DEBW116_PM1_dataGroup2,5,2022-01-02,2022-01-03,13.170289,ug.m-3,day,1,1,2023-06-27 14:13:59
DE/SPO.DE_DEBW116_PM1_dataGroup2,5,2022-01-03,2022-01-04,7.536231,ug.m-3,day,1,1,2023-06-27 14:13:59
DE/SPO.DE_DEBW116_PM1_dataGroup2,5,2022-01-04,2022-01-05,3.695652,ug.m-3,day,1,1,2023-06-27 14:13:59
DE/SPO.DE_DEBW116_PM1_dataGroup2,5,2022-01-05,2022-01-06,6.413043,ug.m-3,day,1,1,2023-06-27 14:13:59
DE/SPO.DE_DEBW116_PM1_dataGroup2,5,2022-01-06,2022-01-07,12.373188,ug.m-3,day,1,1,2023-06-27 14:13:59
DE/SPO.DE_DEBW116_PM1_dataGroup2,5,2022-01-07,2022-01-08,9.057971,ug.m-3,day,1,1,2023-06-27 14:13:59
DE/SPO.DE_DEBW116_PM1_dataGroup2,5,2022-01-08,2022-01-09,5.543478,ug.m-3,day,1,1,2023-06-27 14:13:59
DE/SPO.DE_DEBW116_PM1_dataGroup2,5,2022-01-09,2022-01-10,5.199275,ug.m-3,day,1,1,2023-06-27 14:13:59
DE/SPO.DE_DEBW116_PM1_dataGroup2,5,2022-01-10,2022-01-11,20.724637,ug.m-3,day,1,1,2023-06-27 14:13:59
DE/SPO.DE_DEBW116_PM1_dataGroup2,5,2022-01-11,2022-01-12,27.355072,ug.m-3,day,1,1,2023-06-27 14:13:59
DE/SPO.DE_DEBW116_PM1_dataGroup2,5,2022-01-12,2022-01-13,26.213768,ug.m-3,day,1,1,2023-06-27 14:13:59
DE/SPO.DE_DEBW116_PM1_dataGroup2,5,2022-01-13,2022-01-14,34.692028,ug.m-3,day,1,1,2023-06-27 14:13:59
DE/SPO.DE_DEBW116_PM1_dataGroup2,5,2022-01-14,2022-01-15,40.235507,ug.m-3,day,1,1,2023-06-27 14:13:59
DE/SPO.DE_DEBW116_PM1_dataGroup2,5,2022-01-15,2022-01-16,38.786231,ug.m-3,day,1,1,2023-06-27 14:13:59
DE/SPO.DE_DEBW116_PM1_dataGroup2,5,2022-01-16,2022-01-17,22.028985,ug.m-3,day,1,1,2023-06-27 14:13:59
DE/SPO.DE_DEBW116_PM1_dataGroup2,5,2022-01-17,2022-01-18,13.550724,ug.m-3,day,1,1,2023-06-27 14:13:59
DE/SPO.DE_DEBW116_PM1_dataGroup2,5,2022-01-18,2022-01-19,18.297101,ug.m-3,day,1,1,2023-06-27 14:13:59
DE/SPO.DE_DEBW116_PM1_dataGroup2,5,2022-01-19,2022-01-20,19.673913,ug.m-3,day,1,1,2023-06-27 14:13:59
DE/SPO.DE_DEBW116_PM1_dataGroup2,5,2022-01-20,2022-01-21,9.746376,ug.m-3,day,1,1,2023-06-27 14:13:59
DE/SPO.DE_DEBW116_PM1_dataGroup2,5,2022-01-21,2022-01-22,16.82971,ug.m-3,day,1,1,2023-06-27 14:13:59
