Samplingpoint,Pollutant,Start,End,Value,Unit,AggType,Validity,Verification,ResultTime,DataCapture,FkObservationLog
DE/SPO.DE_DEBW116_PM1_dataGroup2,5,2022-12-13,2022-12-14,45.688405000000000000,ug.m-3,day,1,1,2023-06-27 14:13:59,,ca1f632a-06c3-48b6-8564-56f6a86d90b4
DE/SPO.DE_DEBW116_PM1_dataGroup2,5,2022-12-14,2022-12-15,34.166666000000000000,ug.m-3,day,1,1,2023-06-27 14:13:59,,ca1f632a-06c3-48b6-8564-56f6a86d90b4
DE/SPO.DE_DEBW116_PM1_dataGroup2,5,2022-12-15,2022-12-16,35.905797000000000000,ug.m-3,day,1,1,2023-06-27 14:13:59,,ca1f632a-06c3-48b6-8564-56f6a86d90b4
DE/SPO.DE_DEBW116_PM1_dataGroup2,5,2022-12-16,2022-12-17,27.735507000000000000,ug.m-3,day,1,1,2023-06-27 14:13:59,,ca1f632a-06c3-48b6-8564-56f6a86d90b4
DE/SPO.DE_DEBW116_PM1_dataGroup2,5,2022-12-17,2022-12-18,40.036231000000000000,ug.m-3,day,1,1,2023-06-27 14:13:59,,ca1f632a-06c3-48b6-8564-56f6a86d90b4
DE/SPO.DE_DEBW116_PM1_dataGroup2,5,2022-12-18,2022-12-19,38.550724000000000000,ug.m-3,day,1,1,2023-06-27 14:13:59,,ca1f632a-06c3-48b6-8564-56f6a86d90b4
DE/SPO.DE_DEBW116_PM1_dataGroup2,5,2022-12-19,2022-12-20,38.278985000000000000,ug.m-3,day,1,1,2023-06-27 14:13:59,,ca1f632a-06c3-48b6-8564-56f6a86d90b4
DE/SPO.DE_DEBW116_PM1_dataGroup2,5,2022-12-20,2022-12-21,28.387681000000000000,ug.m-3,day,1,1,2023-06-27 14:13:59,,ca1f632a-06c3-48b6-8564-56f6a86d90b4
DE/SPO.DE_DEBW116_PM1_dataGroup2,5,2022-12-21,2022-12-22,8.061594000000000000,ug.m-3,day,1,1,2023-06-27 14:13:59,,ca1f632a-06c3-48b6-8564-56f6a86d90b4
DE/SPO.DE_DEBW116_PM1_dataGroup2,5,2022-12-22,2022-12-23,6.721014000000000000,ug.m-3,day,1,1,2023-06-27 14:13:59,,ca1f632a-06c3-48b6-8564-56f6a86d90b4
DE/SPO.DE_DEBW116_PM1_dataGroup2,5,2022-12-23,2022-12-24,6.539855000000000000,ug.m-3,day,1,1,2023-06-27 14:13:59,,ca1f632a-06c3-48b6-8564-56f6a86d90b4
DE/SPO.DE_DEBW116_PM1_dataGroup2,5,2022-12-24,2022-12-25,12.264492000000000000,ug.m-3,day,1,1,2023-06-27 14:13:59,,ca1f632a-06c3-48b6-8564-56f6a86d90b4
DE/SPO.DE_DEBW116_PM1_dataGroup2,5,2022-12-25,2022-12-26,8.242753000000000000,ug.m-3,day,1,1,2023-06-27 14:13:59,,ca1f632a-06c3-48b6-8564-56f6a86d90b4
DE/SPO.DE_DEBW116_PM1_dataGroup2,5,2022-12-26,2022-12-27,4.438405000000000000,ug.m-3,day,1,1,2023-06-27 14:13:59,,ca1f632a-06c3-48b6-8564-56f6a86d90b4
DE/SPO.DE_DEBW116_PM1_dataGroup2,5,2022-12-27,2022-12-28,10.054347000000000000,ug.m-3,day,1,1,2023-06-27 14:13:59,,ca1f632a-06c3-48b6-8564-56f6a86d90b4
DE/SPO.DE_DEBW116_PM1_dataGroup2,5,2022-12-28,2022-12-29,6.141304000000000000,ug.m-3,day,1,1,2023-06-27 14:13:59,,ca1f632a-06c3-48b6-8564-56f6a86d90b4
DE/SPO.DE_DEBW116_PM1_dataGroup2,5,2022-12-29,2022-12-30,6.557971000000000000,ug.m-3,day,1,1,2023-06-27 14:13:59,,ca1f632a-06c3-48b6-8564-56f6a86d90b4
DE/SPO.DE_DEBW116_PM1_dataGroup2,5,2022-12-30,2022-12-31,5.525362000000000000,ug.m-3,day,1,1,2023-06-27 14:13:59,,ca1f632a-06c3-48b6-8564-56f6a86d90b4
DE/SPO.DE_DEBW118_PM1_dataGroup2,5,2022-01-01,2022-01-02,29.818840000000000000,ug.m-3,day,1,1,2023-06-27 14:13:59,,f438566b-5373-4ec4-920f-85b6cf058663
DE/SPO.DE_DEBW118_PM1_dataGroup2,5,2022-01-02,2022-01-03,17.753623000000000000,ug.m-3,day,1,1,2023-06-27 14:13:59,,f438566b-5373-4ec4-920f-85b6cf058663
DE/SPO.DE_DEBW118_PM1_dataGroup2,5,2022-01-03,2022-01-04,9.057971000000000000,ug.m-3,day,1,1,2023-06-27 14:13:59,,f438566b-5373-4ec4-920f-85b6cf058663
DE/SPO.DE_DEBW118_PM1_dataGroup2,5,2022-01-04,2022-01-05,4.710144000000000000,ug.m-3,day,1,1,2023-06-27 14:13:59,,f438566b-5373-4ec4-920f-85b6cf058663
DE/SPO.DE_DEBW118_PM1_dataGroup2,5,2022-01-05,2022-01-06,5.996376000000000000,ug.m-3,day,1,1,2023-06-27 14:13:59,,f438566b-5373-4ec4-920f-85b6cf058663
DE/SPO.DE_DEBW118_PM1_dataGroup2,5,2022-01-06,2022-01-07,12.391304000000000000,ug.m-3,day,1,1,2023-06-27 14:13:59,,f438566b-5373-4ec4-920f-85b6cf058663
DE/SPO.DE_DEBW118_PM1_dataGroup2,5,2022-01-07,2022-01-08,11.829710000000000000,ug.m-3,day,1,1,2023-06-27 14:13:59,,f438566b-5373-4ec4-920f-85b6cf058663
DE/SPO.DE_DEBW118_PM1_dataGroup2,5,2022-01-08,2022-01-09,7.971014000000000000,ug.m-3,day,1,1,2023-06-27 14:13:59,,f438566b-5373-4ec4-920f-85b6cf058663
DE/SPO.DE_DEBW118_PM1_dataGroup2,5,2022-01-09,2022-01-10,5.778985000000000000,ug.m-3,day,1,1,2023-06-27 14:13:59,,f438566b-5373-4ec4-920f-85b6cf058663
DE/SPO.DE_DEBW118_PM1_dataGroup2,5,2022-01-10,2022-01-11,22.463768000000000000,ug.m-3,day,1,1,2023-06-27 14:13:59,,f438566b-5373-4ec4-920f-85b6cf058663
DE/SPO.DE_DEBW118_PM1_dataGroup2,5,2022-01-11,2022-01-12,35.905797000000000000,ug.m-3,day,1,1,2023-06-27 14:13:59,,f438566b-5373-4ec4-920f-85b6cf058663
DE/SPO.DE_DEBW118_PM1_dataGroup2,5,2022-01-12,2022-01-13,34.039855000000000000,ug.m-3,day,1,1,2023-06-27 14:13:59,,f438566b-5373-4ec4-920f-85b6cf058663
DE/SPO.DE_DEBW118_PM1_dataGroup2,5,2022-01-13,2022-01-14,47.083333000000000000,ug.m-3,day,1,1,2023-06-27 14:13:59,,f438566b-5373-4ec4-920f-85b6cf058663
DE/SPO.DE_DEBW118_PM1_dataGroup2,5,2022-01-14,2022-01-15,56.739130000000000000,ug.m-3,day,1,1,2023-06-27 14:13:59,,f438566b-5373-4ec4-920f-85b6cf058663
DE/SPO.DE_DEBW118_PM1_dataGroup2,5,2022-01-15,2022-01-16,39.873188000000000000,ug.m-3,day,1,1,2023-06-27 14:13:59,,f438566b-5373-4ec4-920f-85b6cf058663
DE/SPO.DE_DEBW118_PM1_dataGroup2,5,2022-01-16,2022-01-17,24.909420000000000000,ug.m-3,day,1,1,2023-06-27 14:13:59,,f438566b-5373-4ec4-920f-85b6cf058663
DE/SPO.DE_DEBW118_PM1_dataGroup2,5,2022-01-17,2022-01-18,14.836956000000000000,ug.m-3,day,1,1,2023-06-27 14:13:59,,f438566b-5373-4ec4-920f-85b6cf058663
DE/SPO.DE_DEBW118_PM1_dataGroup2,5,2022-01-18,2022-01-19,26.376811000000000000,ug.m-3,day,1,1,2023-06-27 14:13:59,,f438566b-5373-4ec4-920f-85b6cf058663
DE/SPO.DE_DEBW118_PM1_dataGroup2,5,2022-01-19,2022-01-20,25.108695000000000000,ug.m-3,day,1,1,2023-06-27 14:13:59,,f438566b-5373-4ec4-920f-85b6cf058663
DE/SPO.DE_DEBW118_PM1_dataGroup2,5,2022-01-20,2022-01-21,9.329710000000000000,ug.m-3,day,1,1,2023-06-27 14:13:59,,f438566b-5373-4ec4-920f-85b6cf058663
DE/SPO.DE_DEBW118_PM1_dataGroup2,5,2022-01-21,2022-01-22,18.043478000000000000,ug.m-3,day,1,1,2023-06-27 14:13:59,,f438566b-5373-4ec4-920f-85b6cf058663
DE/SPO.DE_DEBW118_PM1_dataGroup2,5,2022-01-22,2022-01-23,10.543478000000000000,ug.m-3,day,1,1,2023-06-27 14:13:59,,f438566b-5373-4ec4-920f-85b6cf058663
DE/SPO.DE_DEBW118_PM1_dataGroup2,5,2022-01-23,2022-01-24,15.942028000000000000,ug.m-3,day,1,1,2023-06-27 14:13:59,,f438566b-5373-4ec4-920f-85b6cf058663
DE/SPO.DE_DEBW118_PM1_dataGroup2,5,2022-01-24,2022-01-25,29.202898000000000000,ug.m-3,day,1,1,2023-06-27 14:13:59,,f438566b-5373-4ec4-920f-85b6cf058663
DE/SPO.DE_DEBW118_PM1_dataGroup2,5,2022-01-25,2022-01-26,40.579710000000000000,ug.m-3,day,1,1,2023-06-27 14:13:59,,f438566b-5373-4ec4-920f-85b6cf058663
DE/SPO.DE_DEBW118_PM1_dataGroup2,5,2022-01-26,2022-01-27,27.626811000000000000,ug.m-3,day,1,1,2023-06-27 14:13:59,,f438566b-5373-4ec4-920f-85b6cf058663
DE/SPO.DE_DEBW118_PM1_dataGroup2,5,2022-01-27,2022-01-28,23.605072000000000000,ug.m-3,day,1,1,2023-06-27 14:13:59,,f438566b-5373-4ec4-920f-85b6cf058663
DE/SPO.DE_DEBW118_PM1_dataGroup2,5,2022-01-28,2022-01-29,13.768115000000000000,ug.m-3,day,1,1,2023-06-27 14:13:59,,f438566b-5373-4ec4-920f-85b6cf058663
DE/SPO.DE_DEBW118_PM1_dataGroup2,5,2022-01-29,2022-01-30,11.322463000000000000,ug.m-3,day,1,1,2023-06-27 14:13:59,,f438566b-5373-4ec4-920f-85b6cf058663
DE/SPO.DE_DEBW118_PM1_dataGroup2,5,2022-01-30,2022-01-31,11.557971000000000000,ug.m-3,day,1,1,2023-06-27 14:13:59,,f438566b-5373-4ec4-920f-85b6cf058663
DE/SPO.DE_DEBW118_PM1_dataGroup2,5,2022-01-31,2022-02-01,9.275362000000000000,ug.m-3,day,1,1,2023-06-27 14:13:59,,f438566b-5373-4ec4-920f-85b6cf058663
DE/SPO.DE_DEBW118_PM1_dataGroup2,5,2022-02-01,2022-02-02,8.985507000000000000,ug.m-3,day,1,1,2023-06-27 14:13:59,,f438566b-5373-4ec4-920f-85b6cf058663
DE/SPO.DE_DEBW118_PM1_dataGroup2,5,2022-02-02,2022-02-03,10.597826000000000000,ug.m-3,day,1,1,2023-06-27 14:13:59,,f438566b-5373-4ec4-920f-85b6cf058663
DE/SPO.DE_DEBW118_PM1_dataGroup2,5,2022-02-03,2022-02-04,21.449275000000000000,ug.m-3,day,1,1,2023-06-27 14:13:59,,f438566b-5373-4ec4-920f-85b6cf058663
DE/SPO.DE_DEBW118_PM1_dataGroup2,5,2022-02-04,2022-02-05,10.561594000000000000,ug.m-3,day,1,1,2023-06-27 14:13:59,,f438566b-5373-4ec4-920f-85b6cf058663
DE/SPO.DE_DEBW118_PM1_dataGroup2,5,2022-02-05,2022-02-06,9.492753000000000000,ug.m-3,day,1,1,2023-06-27 14:13:59,,f438566b-5373-4ec4-920f-85b6cf058663
DE/SPO.DE_DEBW118_PM1_dataGroup2,5,2022-02-06,2022-02-07,5.344202000000000000,ug.m-3,day,1,1,2023-06-27 14:13:59,,f438566b-5373-4ec4-920f-85b6cf058663
DE/SPO.DE_DEBW118_PM1_dataGroup2,5,2022-02-07,2022-02-08,11.014492000000000000,ug.m-3,day,1,1,2023-06-27 14:13:59,,f438566b-5373-4ec4-920f-85b6cf058663
DE/SPO.DE_DEBW118_PM1_dataGroup2,5,2022-02-08,2022-02-09,19.710144000000000000,ug.m-3,day,1,1,2023-06-27 14:13:59,,f438566b-5373-4ec4-920f-85b6cf058663
DE/SPO.DE_DEBW118_PM1_dataGroup2,5,2022-02-09,2022-02-10,37.880434000000000000,ug.m-3,day,1,1,2023-06-27 14:13:59,,f438566b-5373-4ec4-920f-85b6cf058663
DE/SPO.DE_DEBW118_PM1_dataGroup2,5,2022-02-10,2022-02-11,28.170289000000000000,ug.m-3,day,1,1,2023-06-27 14:13:59,,f438566b-5373-4ec4-920f-85b6cf058663
DE/SPO.DE_DEBW118_PM1_dataGroup2,5,2022-02-11,2022-02-12,13.115942000000000000,ug.m-3,day,1,1,2023-06-27 14:13:59,,f438566b-5373-4ec4-920f-85b6cf058663
DE/SPO.DE_DEBW118_PM1_dataGroup2,5,2022-02-12,2022-02-13,29.166666000000000000,ug.m-3,day,1,1,2023-06-27 14:13:59,,f438566b-5373-4ec4-920f-85b6cf058663
DE/SPO.DE_DEBW118_PM1_dataGroup2,5,2022-02-13,2022-02-14,27.626811000000000000,ug.m-3,day,1,1,2023-06-27 14:13:59,,f438566b-5373-4ec4-920f-85b6cf058663
DE/SPO.DE_DEBW118_PM1_dataGroup2,5,2022-02-14,2022-02-15,28.822463000000000000,ug.m-3,day,1,1,2023-06-27 14:13:59,,f438566b-5373-4ec4-920f-85b6cf058663
DE/SPO.DE_DEBW118_PM1_dataGroup2,5,2022-02-15,2022-02-16,16.322463000000000000,ug.m-3,day,1,1,2023-06-27 14:13:59,,f438566b-5373-4ec4-920f-85b6cf058663
DE/SPO.DE_DEBW118_PM1_dataGroup2,5,2022-02-16,2022-02-17,8.695652000000000000,ug.m-3,day,1,1,2023-06-27 14:13:59,,f438566b-5373-4ec4-920f-85b6cf058663
DE/SPO.DE_DEBW118_PM1_dataGroup2,5,2022-02-17,2022-02-18,13.442028000000000000,ug.m-3,day,1,1,2023-06-27 14:13:59,,f438566b-5373-4ec4-920f-85b6cf058663
DE/SPO.DE_DEBW118_PM1_dataGroup2,5,2022-02-18,2022-02-19,13.894927000000000000,ug.m-3,day,1,1,2023-06-27 14:13:59,,f438566b-5373-4ec4-920f-85b6cf058663
DE/SPO.DE_DEBW118_PM1_dataGroup2,5,2022-02-19,2022-02-20,9.963768000000000000,ug.m-3,day,1,1,2023-06-27 14:13:59,,f438566b-5373-4ec4-920f-85b6cf058663
DE/SPO.DE_DEBW118_PM1_dataGroup2,5,2022-02-20,2022-02-21,4.601449000000000000,ug.m-3,day,1,1,2023-06-27 14:13:59,,f438566b-5373-4ec4-920f-85b6cf058663
DE/SPO.DE_DEBW118_PM1_dataGroup2,5,2022-02-21,2022-02-22,7.119565000000000000,ug.m-3,day,1,1,2023-06-27 14:13:59,,f438566b-5373-4ec4-920f-85b6cf058663
DE/SPO.DE_DEBW118_PM1_dataGroup2,5,2022-02-22,2022-02-23,11.485507000000000000,ug.m-3,day,1,1,2023-06-27 14:13:59,,f438566b-5373-4ec4-920f-85b6cf058663
DE/SPO.DE_DEBW118_PM1_dataGroup2,5,2022-02-23,2022-02-24,32.010869000000000000,ug.m-3,day,1,1,2023-06-27 14:13:59,,f438566b-5373-4ec4-920f-85b6cf058663
DE/SPO.DE_DEBW118_PM1_dataGroup2,5,2022-02-24,2022-02-25,22.300724000000000000,ug.m-3,day,1,1,2023-06-27 14:13:59,,f438566b-5373-4ec4-920f-85b6cf058663
DE/SPO.DE_DEBW118_PM1_dataGroup2,5,2022-02-25,2022-02-26,12.427536000000000000,ug.m-3,day,1,1,2023-06-27 14:13:59,,f438566b-5373-4ec4-920f-85b6cf058663
DE/SPO.DE_DEBW118_PM1_dataGroup2,5,2022-02-26,2022-02-27,16.992753000000000000,ug.m-3,day,1,1,2023-06-27 14:13:59,,f438566b-5373-4ec4-920f-85b6cf058663
DE/SPO.DE_DEBW118_PM1_dataGroup2,5,2022-02-27,2022-02-28,17.047101000000000000,ug.m-3,day,1,1,2023-06-27 14:13:59,,f438566b-5373-4ec4-920f-85b6cf058663
DE/SPO.DE_DEBW118_PM1_dataGroup2,5,2022-02-28,2022-03-01,30.760869000000000000,ug.m-3,day,1,1,2023-06-27 14:13:59,,f438566b-5373-4ec4-920f-85b6cf058663
DE/SPO.DE_DEBW118_PM1_dataGroup2,5,2022-03-01,2022-03-02,34.710144000000000000,ug.m-3,day,1,1,2023-06-27 14:13:59,,f438566b-5373-4ec4-920f-85b6cf058663
DE/SPO.DE_DEBW118_PM1_dataGroup2,5,2022-03-02,2022-03-03,41.702898000000000000,ug.m-3,day,1,1,2023-06-27 14:13:59,,f438566b-5373-4ec4-920f-85b6cf058663
DE/SPO.DE_DEBW118_PM1_dataGroup2,5,2022-03-03,2022-03-04,43.061594000000000000,ug.m-3,day,1,1,2023-06-27 14:13:59,,f438566b-5373-4ec4-920f-85b6cf058663
DE/SPO.DE_DEBW118_PM1_dataGroup2,5,2022-03-04,2022-03-05,33.297101000000000000,ug.m-3,day,1,1,2023-06-27 14:13:59,,f438566b-5373-4ec4-920f-85b6cf058663
DE/SPO.DE_DEBW118_PM1_dataGroup2,5,2022-03-05,2022-03-06,22.989130000000000000,ug.m-3,day,1,1,2023-06-27 14:13:59,,f438566b-5373-4ec4-920f-85b6cf058663
DE/SPO.DE_DEBW118_PM1_dataGroup2,5,2022-03-06,2022-03-07,19.510869000000000000,ug.m-3,day,1,1,2023-06-27 14:13:59,,f438566b-5373-4ec4-920f-85b6cf058663
DE/SPO.DE_DEBW118_PM1_dataGroup2,5,2022-03-07,2022-03-08,24.927536000000000000,ug.m-3,day,1,1,2023-06-27 14:13:59,,f438566b-5373-4ec4-920f-85b6cf058663
DE/SPO.DE_DEBW118_PM1_dataGroup2,5,2022-03-08,2022-03-09,33.025362000000000000,ug.m-3,day,1,1,2023-06-27 14:13:59,,f438566b-5373-4ec4-920f-85b6cf058663
DE/SPO.DE_DEBW118_PM1_dataGroup2,5,2022-03-09,2022-03-10,44.347826000000000000,ug.m-3,day,1,1,2023-06-27 14:13:59,,f438566b-5373-4ec4-920f-85b6cf058663
DE/SPO.DE_DEBW118_PM1_dataGroup2,5,2022-03-10,2022-03-11,38.514492000000000000,ug.m-3,day,1,1,2023-06-27 14:13:59,,f438566b-5373-4ec4-920f-85b6cf058663
DE/SPO.DE_DEBW118_PM1_dataGroup2,5,2022-03-11,2022-03-12,31.431159000000000000,ug.m-3,day,1,1,2023-06-27 14:13:59,,f438566b-5373-4ec4-920f-85b6cf058663
DE/SPO.DE_DEBW118_PM1_dataGroup2,5,2022-03-12,2022-03-13,32.989130000000000000,ug.m-3,day,1,1,2023-06-27 14:13:59,,f438566b-5373-4ec4-920f-85b6cf058663
DE/SPO.DE_DEBW118_PM1_dataGroup2,5,2022-03-13,2022-03-14,40.253623000000000000,ug.m-3,day,1,1,2023-06-27 14:13:59,,f438566b-5373-4ec4-920f-85b6cf058663
DE/SPO.DE_DEBW118_PM1_dataGroup2,5,2022-03-14,2022-03-15,22.083333000000000000,ug.m-3,day,1,1,2023-06-27 14:13:59,,f438566b-5373-4ec4-920f-85b6cf058663
DE/SPO.DE_DEBW118_PM1_dataGroup2,5,2022-03-15,2022-03-16,32.047101000000000000,ug.m-3,day,1,1,2023-06-27 14:13:59,,f438566b-5373-4ec4-920f-85b6cf058663
DE/SPO.DE_DEBW118_PM1_dataGroup2,5,2022-03-16,2022-03-17,42.355072000000000000,ug.m-3,day,1,1,2023-06-27 14:13:59,,f438566b-5373-4ec4-920f-85b6cf058663
DE/SPO.DE_DEBW118_PM1_dataGroup2,5,2022-03-17,2022-03-18,47.789855000000000000,ug.m-3,day,1,1,2023-06-27 14:13:59,,f438566b-5373-4ec4-920f-85b6cf058663
DE/SPO.DE_DEBW118_PM1_dataGroup2,5,2022-03-18,2022-03-19,30.597826000000000000,ug.m-3,day,1,1,2023-06-27 14:13:59,,f438566b-5373-4ec4-920f-85b6cf058663
DE/SPO.DE_DEBW118_PM1_dataGroup2,5,2022-03-19,2022-03-20,34.003623000000000000,ug.m-3,day,1,1,2023-06-27 14:13:59,,f438566b-5373-4ec4-920f-85b6cf058663
DE/SPO.DE_DEBW118_PM1_dataGroup2,5,2022-03-20,2022-03-21,30.634057000000000000,ug.m-3,day,1,1,2023-06-27 14:13:59,,f438566b-5373-4ec4-920f-85b6cf058663
DE/SPO.DE_DEBW118_PM1_dataGroup2,5,2022-03-21,2022-03-22,36.666666000000000000,ug.m-3,day,1,1,2023-06-27 14:13:59,,f438566b-5373-4ec4-920f-85b6cf058663
DE/SPO.DE_DEBW118_PM1_dataGroup2,5,2022-03-22,2022-03-23,40.634057000000000000,ug.m-3,day,1,1,2023-06-27 14:13:59,,f438566b-5373-4ec4-920f-85b6cf058663
DE/SPO.DE_DEBW118_PM1_dataGroup2,5,2022-03-23,2022-03-24,39.728260000000000000,ug.m-3,day,1,1,2023-06-27 14:13:59,,f438566b-5373-4ec4-920f-85b6cf058663
DE/SPO.DE_DEBW118_PM1_dataGroup2,5,2022-03-24,2022-03-25,43.333333000000000000,ug.m-3,day,1,1,2023-06-27 14:13:59,,f438566b-5373-4ec4-920f-85b6cf058663
DE/SPO.DE_DEBW118_PM1_dataGroup2,5,2022-03-25,2022-03-26,48.568840000000000000,ug.m-3,day,1,1,2023-06-27 14:13:59,,f438566b-5373-4ec4-920f-85b6cf058663
DE/SPO.DE_DEBW118_PM1_dataGroup2,5,2022-03-26,2022-03-27,44.329710000000000000,ug.m-3,day,1,1,2023-06-27 14:13:59,,f438566b-5373-4ec4-920f-85b6cf058663
DE/SPO.DE_DEBW118_PM1_dataGroup2,5,2022-03-27,2022-03-28,37.989130000000000000,ug.m-3,day,1,1,2023-06-27 14:13:59,,f438566b-5373-4ec4-920f-85b6cf058663
DE/SPO.DE_DEBW118_PM1_dataGroup2,5,2022-03-28,2022-03-29,39.855072000000000000,ug.m-3,day,1,1,2023-06-27 14:13:59,,f438566b-5373-4ec4-920f-85b6cf058663
DE/SPO.DE_DEBW118_PM1_dataGroup2,5,2022-03-29,2022-03-30,50.634057000000000000,ug.m-3,day,1,1,2023-06-27 14:13:59,,f438566b-5373-4ec4-920f-85b6cf058663
DE/SPO.DE_DEBW118_PM1_dataGroup2,5,2022-03-30,2022-03-31,33.695652000000000000,ug.m-3,day,1,1,2023-06-27 14:13:59,,f438566b-5373-4ec4-920f-85b6cf058663
DE/SPO.DE_DEBW118_PM1_dataGroup2,5,2022-03-31,2022-04-01,20.561594000000000000,ug.m-3,day,1,1,2023-06-27 14:13:59,,f438566b-5373-4ec4-920f-85b6cf058663
DE/SPO.DE_DEBW118_PM1_dataGroup2,5,2022-04-01,2022-04-02,9.782608000000000000,ug.m-3,day,1,1,2023-06-27 14:13:59,,f438566b-5373-4ec4-920f-85b6cf058663
DE/SPO.DE_DEBW118_PM1_dataGroup2,5,2022-04-02,2022-04-03,12.137681000000000000,ug.m-3,day,1,1,2023-06-27 14:13:59,,f438566b-5373-4ec4-920f-85b6cf058663
DE/SPO.DE_DEBW118_PM1_dataGroup2,5,2022-04-03,2022-04-04,14.347826000000000000,ug.m-3,day,1,1,2023-06-27 14:13:59,,f438566b-5373-4ec4-920f-85b6cf058663
DE/SPO.DE_DEBW118_PM1_dataGroup2,5,2022-04-04,2022-04-05,20.978260000000000000,ug.m-3,day,1,1,2023-06-27 14:13:59,,f438566b-5373-4ec4-920f-85b6cf058663
DE/SPO.DE_DEBW118_PM1_dataGroup2,5,2022-04-05,2022-04-06,14.039855000000000000,ug.m-3,day,1,1,2023-06-27 14:13:59,,f438566b-5373-4ec4-920f-85b6cf058663
DE/SPO.DE_DEBW118_PM1_dataGroup2,5,2022-04-06,2022-04-07,12.416025000000000000,ug.m-3,day,1,1,2023-06-27 14:13:59,,f438566b-5373-4ec4-920f-85b6cf058663
DE/SPO.DE_DEBW118_PM1_dataGroup2,5,2022-04-07,2022-04-08,9.547101000000000000,ug.m-3,day,1,1,2023-06-27 14:13:59,,f438566b-5373-4ec4-920f-85b6cf058663
DE/SPO.DE_DEBW118_PM1_dataGroup2,5,2022-04-08,2022-04-09,10.018115000000000000,ug.m-3,day,1,1,2023-06-27 14:13:59,,f438566b-5373-4ec4-920f-85b6cf058663
DE/SPO.DE_DEBW118_PM1_dataGroup2,5,2022-04-09,2022-04-10,8.840579000000000000,ug.m-3,day,1,1,2023-06-27 14:13:59,,f438566b-5373-4ec4-920f-85b6cf058663
DE/SPO.DE_DEBW118_PM1_dataGroup2,5,2022-04-10,2022-04-11,13.206521000000000000,ug.m-3,day,1,1,2023-06-27 14:13:59,,f438566b-5373-4ec4-920f-85b6cf058663
DE/SPO.DE_DEBW118_PM1_dataGroup2,5,2022-04-11,2022-04-12,23.876811000000000000,ug.m-3,day,1,1,2023-06-27 14:13:59,,f438566b-5373-4ec4-920f-85b6cf058663
DE/SPO.DE_DEBW118_PM1_dataGroup2,5,2022-04-12,2022-04-13,31.304347000000000000,ug.m-3,day,1,1,2023-06-27 14:13:59,,f438566b-5373-4ec4-920f-85b6cf058663
DE/SPO.DE_DEBW118_PM1_dataGroup2,5,2022-04-13,2022-04-14,35.923913000000000000,ug.m-3,day,1,1,2023-06-27 14:13:59,,f438566b-5373-4ec4-920f-85b6cf058663
DE/SPO.DE_DEBW118_PM1_dataGroup2,5,2022-04-14,2022-04-15,28.985507000000000000,ug.m-3,day,1,1,2023-06-27 14:13:59,,f438566b-5373-4ec4-920f-85b6cf058663
DE/SPO.DE_DEBW118_PM1_dataGroup2,5,2022-04-15,2022-04-16,12.971014000000000000,ug.m-3,day,1,1,2023-06-27 14:13:59,,f438566b-5373-4ec4-920f-85b6cf058663
DE/SPO.DE_DEBW118_PM1_dataGroup2,5,2022-04-16,2022-04-17,10.326086000000000000,ug.m-3,day,1,1,2023-06-27 14:13:59,,f438566b-5373-4ec4-920f-85b6cf058663
DE/SPO.DE_DEBW118_PM1_dataGroup2,5,2022-04-17,2022-04-18,11.250000000000000000,ug.m-3,day,1,1,2023-06-27 14:13:59,,f438566b-5373-4ec4-920f-85b6cf058663
DE/SPO.DE_DEBW118_PM1_dataGroup2,5,2022-04-18,2022-04-19,14.057971000000000000,ug.m-3,day,1,1,2023-06-27 14:13:59,,f438566b-5373-4ec4-920f-85b6cf058663
DE/SPO.DE_DEBW118_PM1_dataGroup2,5,2022-04-19,2022-04-20,20.706521000000000000,ug.m-3,day,1,1,2023-06-27 14:13:59,,f438566b-5373-4ec4-920f-85b6cf058663
DE/SPO.DE_DEBW118_PM1_dataGroup2,5,2022-04-20,2022-04-21,21.503623000000000000,ug.m-3,day,1,1,2023-06-27 14:13:59,,f438566b-5373-4ec4-920f-85b6cf058663
DE/SPO.DE_DEBW118_PM1_dataGroup2,5,2022-04-21,2022-04-22,22.101449000000000000,ug.m-3,day,1,1,2023-06-27 14:13:59,,f438566b-5373-4ec4-920f-85b6cf058663
DE/SPO.DE_DEBW118_PM1_dataGroup2,5,2022-04-22,2022-04-23,24.981884000000000000,ug.m-3,day,1,1,2023-06-27 14:13:59,,f438566b-5373-4ec4-920f-85b6cf058663
DE/SPO.DE_DEBW118_PM1_dataGroup2,5,2022-04-23,2022-04-24,20.905797000000000000,ug.m-3,day,1,1,2023-06-27 14:13:59,,f438566b-5373-4ec4-920f-85b6cf058663
DE/SPO.DE_DEBW118_PM1_dataGroup2,5,2022-04-24,2022-04-25,9.057971000000000000,ug.m-3,day,1,1,2023-06-27 14:13:59,,f438566b-5373-4ec4-920f-85b6cf058663
DE/SPO.DE_DEBW118_PM1_dataGroup2,5,2022-04-25,2022-04-26,23.913043000000000000,ug.m-3,day,1,1,2023-06-27 14:13:59,,f438566b-5373-4ec4-920f-85b6cf058663
DE/SPO.DE_DEBW118_PM1_dataGroup2,5,2022-04-26,2022-04-27,11.938405000000000000,ug.m-3,day,1,1,2023-06-27 14:13:59,,f438566b-5373-4ec4-920f-85b6cf058663
